State,City,Header,Description,Link
Arizona,Phoenix,365 Data Centers - SungardAS Scottsdale,365 Data Centers7499 East Paradise Lane85260 Scottsdale,/usa/arizona/phoenix/sungard-long-island/
Arizona,Phoenix,QTS Phoenix-Van Buren,QTS Data Centers120 East Van Buren Street85004 Phoenix,/usa/arizona/phoenix/qts-phoenix-2/
Arizona,Phoenix,Lumen Phoenix 2,Lumen17 E. Virginia Ave85004 Phoenix,/usa/arizona/phoenix/level3-phoenix2/
Arizona,Phoenix,Lumen Phoenix 1,Lumen811 South 16th Street85034 Phoenix,/usa/arizona/phoenix/level3-phoenix/
Arizona,Phoenix,PhoenixNAP,PhoenixNAP2353 W University Dr85281 Tempe,/usa/arizona/phoenix/phoenixnap3/
Arizona,Phoenix,Cogent Phoenix,"Cogent Communications, Inc.3410 E. University Drive85034 Phoenix",/usa/arizona/phoenix/cogent-phoenix/
Arizona,Phoenix,Phoenix Internet,"Phoenix Internet2922 W Clarendon Ave, Phoenix85017 Phoenix",/usa/arizona/phoenix/phoenix-internet/
Arizona,Phoenix,ClearData,Cleardata Networks4250 E. Camelback Rd.85018 Phoenix,/usa/arizona/phoenix/cleardata/
Arizona,Phoenix,Hostrunway Data Center,Hostrunway2600 W Germann Rd ChandlerAZ 85286 Phoenix,/usa/arizona/phoenix/hostrunway-phoenix/
Arizona,Phoenix,CyberTrails,CyberTrails1919 w Lone Cactus Dr85027 Phoenix,/usa/arizona/phoenix/cybertrails/
Arizona,Phoenix,"OneNeck IT Solutions, A TDS Company",OneNeck IT Solutions2710 S Roosevelt St85282 Tempe,/usa/arizona/phoenix/oneneck-tempe/
Arizona,Phoenix,CoreLink Phoenix 1,CoreLink Data Centers LLC3110 N. Central Ave85012 Phoenix,/usa/arizona/phoenix/corelink-phoenix-1/
Arizona,Phoenix,Omnis Network,Omnis Network1005 W. Geneva Dr.85282 Tempe,/usa/arizona/phoenix/omnis-network/
Arizona,Phoenix,Phoenix AZ,Transcendentwithin airport85012 Phoenix,/usa/arizona/phoenix/transcendent-phoenix/
Arizona,Phoenix,3110 North Central Avenue,Unknown Company3110 North Central Avenue85012 Phoenix,/usa/arizona/phoenix/3110-north-central/
Arizona,Phoenix,XO Phoenix #2,XO Communications3930 E. Watkins85034 Phoenix,/usa/arizona/phoenix/xo-phoenix2/
Arizona,Phoenix,tw telecom Phoenix #2,tw telecom3300 N Central Ave85012 Phoenix,/usa/arizona/phoenix/twtc-phoenix2/
Arizona,Phoenix,XO Phoenix,XO Communications120 East Van Buren Street85004 Phoenix,/usa/arizona/phoenix/xo-phoenix/
Arizona,Phoenix,AT&T 1301 W Univesity,AT&T Inc.1301 W University Drive85201 Mesa,/usa/arizona/phoenix/att-1301-w-univesity/
Arizona,Phoenix,tw telecom Phoenix #1,tw telecom3220 N 3rd St85012 Phoenix,/usa/arizona/phoenix/twtc-phoenix1/
Arizona,Tucson,Involta Tucson,Involta1215 E Pennsylvania St85706 Tucson,/usa/arizona/tucson/involta-tucson/
Arizona,Tucson,Login DC2,"Login, LLC1855 N 6th Ave85705 Tucson",/usa/arizona/tucson/login-dc2/
Arizona,Tucson,Lumen Tucson,Lumen135 N. 6th Avenue85701 Tucson,/usa/arizona/tucson/level3-tucson/
Arizona,Tucson,Simply Bits  Vault,Simply Bits LLLC5225 N. Sabino Canyon85750 Tucson,/usa/arizona/tucson/dakotapro-data-vault/
Arizona,Tucson,Login Top-Tier Data Center,"Login, LLC4003 East Speedway Boulevard85712 Tucson",/usa/arizona/tucson/login-top-tier-data-center/
Arizona,Tucson,4003 East Speedway Boulevard,Unknown Company4003 East Speedway Boulevard85712 Tucson,/usa/arizona/tucson/4003-east-speedway-boulevard/
Arizona,Tucson,tw telecom Tucson,tw telecom3836 S Evans Blvd85714 Tucson,/usa/arizona/tucson/twtc-tucson/
Washington,Seattle,Centersquare Lynnwood,Centersquare17300 Hwy 9998037 Lynnwood,/usa/washington/seattle/evoque-sea1/
Washington,Seattle,2001 Sixth Avenue (SEA10),Digital Realty2001 Sixth Avenue98121 Seattle,/usa/washington/seattle/the-westin-building-dlr/
Washington,Seattle,Hivelocity - Seattle 1,Hivelocity2001 6th Ave98121 Seattle,/usa/washington/seattle/hivelocity-westin/
Washington,Seattle,2020 5th Avenue (SEA11),Digital Realty2020 5th Avenue98121 Seattle,/usa/washington/seattle/2020-5th-avenue/
Washington,Seattle,TierPoint Seattle,TierPoint140 Fourth Ave. N98109 Seattle,/usa/washington/seattle/adhost-internet/
Washington,Seattle,H5 Data Centers Seattle,H5 Data Centers1000 Denny Way98109 South Lake Union,/usa/washington/seattle/h5dc-seattle/
Washington,Seattle,EdgeConneX Seattle - EDCSEA01,"EdgeConneX3425 S 116th St, Building 698168 Seattle",/usa/washington/seattle/edcsea01/
Washington,Seattle,DataBank SEA1 - Downtown Seattle,DataBank2001 6th St98121 Seattle,/usa/washington/seattle/zcolo-2001-6th-ave/
Washington,Seattle,Evocative SEA1,Evocative Data Centers140 4th Ave N98109 Seattle,/usa/washington/seattle/internap-140-4th-ave/
Washington,Seattle,Digital Fortress Downtown Seattle,Digital Fortress3101 Western Ave98121 Seattle,/usa/washington/seattle/digital-fortress-sea2/
Washington,Seattle,SDC Seattle,Sabey Data Center Properties LLC3355 35th Ave S98168 Tukwila,/usa/washington/seattle/sabey-sdc52/
Washington,Seattle,DataBank SEA2 - SeaTAC,DataBank3311 S 120th Pl98168 Tukwila,/usa/washington/seattle/zcolo-3311s-120th/
Washington,Seattle,CherryRoad SEA2,CherryRoad Technologies3311 South 120th Place98168 Tukwila,/usa/washington/seattle/cherryroad-sea2/
Washington,Seattle,Digital Fortress South Seattle,Digital Fortress12101 Tukwilla International Boulevard98168 Seattle,/usa/washington/seattle/tuk-1/
Washington,Seattle,Lunavi Seattle,Lunavi2001 6th Avenue98121 Seattle,/usa/washington/seattle/green-house-data-seattle/
Washington,Seattle,The Westin Building,"The Westin Building, 2001 Sixth LLC2001 Sixth Avenue98121 Seattle",/usa/washington/seattle/the-westin-building/
Washington,Seattle,Centersquare - Seattle SEA1-B,Centersquare3355 S 120th Pl98168 Seattle,/usa/washington/seattle/cyxtera-sea1b/
Washington,Seattle,Wowrack,Wowrack12201 Tukwila International Blvd98168 Tukwila,/usa/washington/seattle/wowrack/
Washington,Seattle,Centersquare - Seattle SEA2-A,Centersquare6101 S 180th St98188 Tukwila,/usa/washington/seattle/cyxtera-sea2a/
Washington,Seattle,Equinix SE3,Equinix2020 Fifth Avenue98121 Seattle,/usa/washington/seattle/equinix-se3/
Washington,Seattle,Equinix SE4,Equinix6906 South 204th Street98032 Kent,/usa/washington/seattle/equinix-se4/
Washington,Seattle,Optic Fusion - Westin,"Optic Fusion, Inc.2001 6th Ave98121 Seattle",/usa/washington/seattle/optic-fusion-westin/
Washington,Seattle,Centersquare - Seattle SEA1-A,Centersquare12301 Tukwila International Blvd98168 Tukwila,/usa/washington/seattle/cyxtera-sea1a/
Washington,Seattle,Evocative - INAP Seattle,Evocative Data Centers3555 S 120th Place98109 Seattle,/usa/washington/seattle/internap-westin/
Washington,Seattle,Equinix SE2,Equinix2001 Sixth Ave98121 Seattle,/usa/washington/seattle/switch-data-seattle/
Washington,Seattle,Lumen Bothell,Lumen22722 29th Drive SE98021 Bothell,/usa/washington/seattle/tw-telecom---bothell/
Washington,Seattle,ColoInSeattle.com,ColoInSeattle.com12201 Tukwila International Blvd98121 Seattle,/usa/washington/seattle/coloinseattlecom/
Washington,Seattle,Digital Fortress North Seattle,Digital Fortress4200 194th St. SW98036 Lynnwood,/usa/washington/seattle/digital-fortress-north-seattle/
Washington,Seattle,Lumen Seattle,Lumen1000 Denny Way98109 Seattle,/usa/washington/seattle/level3-seattle/
Washington,Seattle,Superb SEA2 - Seattle,HopOne Internet3311 S. 120th Pl.98168 Seattle,/usa/washington/seattle/sea2-seattle/
Washington,Seattle,Lumen Seattle 1,Lumen1505 5th Avenue98101 Seattle,/usa/washington/seattle/level3-seattle1/
Washington,Seattle,WORLDLINK North Datacenter,WORLDLINKCanyon Park98021 Bothell,/usa/washington/seattle/worldlink-colocation-services/
Washington,Seattle,Colocation Northwest - Seattle,Colocation NorthWest2001 6th Ave98121 Seattle,/usa/washington/seattle/westin-building-exchange/
Washington,Seattle,Semaphore Seattle,Semaphore Corporation2001 6th Avenue98121 Seattle,/usa/washington/seattle/semaphore-seattle/
Washington,Seattle,WORLDLINK South Datacenter,WORLDLINK1300 SW 7th St98057 Tukwila,/usa/washington/seattle/worldlink-south-datacenter/
Washington,Seattle,Intergate.West,Sabey Data Center Properties LLC12101-12301 Tukwila International Blvd98168 Tukwila,/usa/washington/seattle/sabey-intergate-west/
Washington,Seattle,Astute Hosting Seattle,Astute Hosting Incorporated2001 6th Ave98121 Seattle,/usa/washington/seattle/astute-hosting-seattle/
Washington,Seattle,1505 5th,Colliers International1505 5th Ave98101 Seattle,/usa/washington/seattle/1505-5th/
Washington,Seattle,Intergate.East,Sabey Data Center Properties LLC3311-3511 S. 120th Place98168 Tukwila,/usa/washington/seattle/sabey-intergate-east/
Washington,Seattle,Ubiquity - Seattle,Ubiquity Server Solutions12101 Tukwila International Blvd98168 Tukwila,/usa/washington/seattle/ubiquity---seattle/
Washington,Seattle,DataBank - zColo - 12201 Tukwila Intl Blvd,DataBank12201 Tukwila Intl Blvd98168 Tukwila,/usa/washington/seattle/zcolo-12201-tukwila/
Washington,Seattle,ColoCrossing SEA1,ColoCrossing12201 Tukwila International Blvd98168 Seattle,/usa/washington/seattle/colocrossing-sea1/
Washington,Seattle,Seattle Colocation,Seattle Colocation12842 Interurban Ave S98168 Seattle,/usa/washington/seattle/seattle-colocation/
Washington,Seattle,Hostrunway Data Center,"Hostrunway12201 Tukwila International Blvd #100, TukwilaWA 98168 Seattle",/usa/washington/seattle/hostrunway-seattle/
Washington,Seattle,Cogent Seattle,"Cogent Communications, Inc.32275 32nd Ave. S.98001 Federal Way",/usa/washington/seattle/cogent-seattle/
Washington,Seattle,Colocation Northwest - Redmond,Colocation NorthWest2520 152nd Ave NE98052 Redmond,/usa/washington/seattle/redmond-overlake/
Washington,Seattle,Bothell Data Services,Bothell Data Services3301 Monte Villa Pkwy98021 Bothell,/usa/washington/seattle/bothell-data-services/
Washington,Seattle,Adtaq Issaquah,"Adtaq Internet, LLCwithin 1/4 mile from the address98027 Issaquah",/usa/washington/seattle/adtaq-issaquah/
Washington,Seattle,Isomedia Westin,"ISOMEDIA, Inc.2001 Sixth Avenue98121 Seattle",/usa/washington/seattle/isomedia-westin/
Washington,Seattle,Fisher Plaza,Unknown Company140 Fourth Avenue North98109 Seattle,/usa/washington/seattle/fisher-building/
Washington,Seattle,Wowrack.com,Wowrack2001 Sixth Avenue98121 Seattle,/usa/washington/seattle/wowrack-com/
Washington,Seattle,Cortland Communications,Cortland Electronics Corp2001 Sixth Avenue98121 Seattle,/usa/washington/seattle/cortland-communications/
Washington,Seattle,SoftLayer - SEA01,SoftLayer3355 South 120th Place98168 Seattle,/usa/washington/seattle/softlayer-sjc01/
Washington,Seattle,XO Seattle,XO Communications1100 Second Avenue98101 Seattle,/usa/washington/seattle/xo-seattle/
Washington,Seattle,ColoCenters,"ColoCenters, Inc.2001 Sixth Avenue98121 Seattle",/usa/washington/seattle/colocenters/
Washington,Seattle,tw telecom Seattle,tw telecom223 Taylor Ave N98109 Seattle,/usa/washington/seattle/twtc-seattle/
Washington,Seattle,Overlake business Center,"ISOMEDIA, Inc.2400 152nd ave NE98052 Redmond",/usa/washington/seattle/overlake-business-center/
Washington,Seattle,BitPusher,"BitPusher, LLC.12101 Tukwila International Blvd98168 Tukwila",/usa/washington/seattle/bitpusher/
Washington,Spokane,TierPoint Spokane,TierPoint23403 E. Mission Avenue99019 Liberty Lake,/usa/washington/spokane/tierpoint/
Washington,Spokane,H5 Data Centers Quincy,H5 Data Centers1711 M Street NE98848 Quincy,/usa/washington/spokane/h5-quincy/
Washington,Spokane,TierPoint Spokane 3,TierPoint23017 E. Mission Avenue99019 Liberty Lake,/usa/washington/spokane/tierpoint-spo03/
Washington,Spokane,Neutron,Neutron422 W Riverside99201 Spokane,/usa/washington/spokane/neutron/
Washington,Spokane,Interlink,Interlink418 E Pacific99202 Spokane,/usa/washington/spokane/interlink/
Washington,Spokane,"OrbitCom, Inc. - Spokane","OrbitCom, Inc.118 N. Stevens St99201 Spokane",/usa/washington/spokane/oneeighty-spokane/
Washington,Spokane,tw telecom Spokane,tw telecom601 W Main Ave99201 Spokane,/usa/washington/spokane/twtc-spokane/
Washington,Tacoma,Optic Fusion - Perkins Building,"Optic Fusion, Inc.1101 A St.98402 Tacoma",/usa/washington/tacoma/optic-fusion/
Washington,Tacoma,Centeris South Hill Data Center,benaroya company1023 - 39th Avenue SE98374 Puyallup,/usa/washington/tacoma/south-hill-dc/
Washington,Tacoma,Colocation Northwest - Tacoma,Colocation NorthWest1101 A St98402 Tacoma,/usa/washington/tacoma/colonorthwest-tacoma/
Washington,Bellevue,Colocation Northwest - Bellevue,Colocation NorthWest3181 156th Ave SE98007 Bellevue,/usa/washington/bellevue/bellevue-eastgate/
Washington,Bellevue,Eastgate,"ISOMEDIA, Inc.15400SE place98007 Bellevue",/usa/washington/bellevue/eastgate/
Washington,Bellingham,Lunavi Bellingham,Lunavi851 Coho Way98225 Bellingham,/usa/washington/bellingham/ghd-bellingham/
Washington,Walla Walla,Vivio Technologies - WW TS Site,Vivio Technologies1473 Rose St99362 Walla Walla,/usa/washington/walla-walla/vivio-ww-ts-site/
Washington,Walla Walla,"OrbitCom, Inc. - Walla Walla","OrbitCom, Inc.1 West Alder99362 Walla Walla",/usa/washington/walla-walla/oneeighty-walla-walla/
Washington,Walla Walla,Vivio Technologies - WW UG Site,Vivio Technologies22 West Main99362 Walla Walla,/usa/washington/walla-walla/walla-walla-co/
Washington,Walla Walla,Advantagecom Networks,"Advantagecom Networks, Inc.255 A Street99362 Walla Walla",/usa/washington/walla-walla/advantagecom-networks/
Washington,Quincy,CyrusOne PNW1 - Quincy,CyrusOne Data Centers1025 D Street NW98848 Quincy,/usa/washington/quincy/cyrusone-pnw1/
Washington,Quincy,SDC Quincy,Sabey Data Center Properties LLC2200 M St NE98848 Quincy,/usa/washington/quincy/intergate-quincy-c/
Washington,Quincy,Vantage WA1 - Quincy,"Vantage Data Centers2101 M Street, NE98848 Quincy",/usa/washington/quincy/vantage-wa1-quincy/
Washington,Quincy,Microsoft Columbia Data Center,Microsoft1515 Port Industrial Way98848 Quincy,/usa/washington/quincy/microsoft-quincy/
Washington,Wenatchee,SDC Columbia,Sabey Data Center Properties LLC4405 Grant Rd98802 East Wenatchee,/usa/washington/wenatchee/sabey-intergate-columbia/
Washington,Wenatchee,Microsoft Malaga - Phase 2,Microsoft5351/5309 Malaga Alcoa Hwy98828 Malaga,/usa/washington/wenatchee/microsoft-malaga-phase-2/
Washington,Wenatchee,Microsoft Malaga - Phase 1,Microsoft5375 Malaga Alcoa Hwy98828 Malaga,/usa/washington/wenatchee/microsoft-malaga-phase-1/
Washington,Wenatchee,Microsoft East Wenatchee,Microsoft875 Urban Industrial Wy98802 East Wenatchee,/usa/washington/wenatchee/microsoft-east-wenatchee/
Washington,Wenatchee,ASICSPACE Bitcoin Data Center,ASICSPACEwithin Outskirts of Wenatchee WA98801 Wenatchee,/usa/washington/wenatchee/asicspace-bitcoin-dc/
Washington,Moses Lake,Serverfarm TiTAN,Serverfarm4949 Randolph Rd NE98837 Moses Lake,/usa/washington/moses-lake/cyxtera-mwh1/
Washington,Vancouver Wa,tw telecom Vancouver,tw telecom4317 NE Thurston Way98662 Vancouver,/usa/washington/vancouver-wa/twtc-vancouver/
Wisconsin,Milwaukee,TierPoint Milwaukee,TierPoint3701 W. Burnham St.53215 Milwaukee,/usa/wisconsin/milwaukee/burnham-data-center/
Wisconsin,Milwaukee,The Wells Building,1547 Critical Systems Realty324 E Wisconsin Ave53202 Milwaukee,/usa/wisconsin/milwaukee/wells-building/
Wisconsin,Milwaukee,Aventus Lakes,Aventus Data Centers7901 W Clinton Ave53223 Milwaukee,/usa/wisconsin/milwaukee/aventus-data-centers/
Wisconsin,Milwaukee,Data Holdings LLC,Data Holdings Data Center3135 W Highland Ave53208 Milwaukee,/usa/wisconsin/milwaukee/data-holdings/
Wisconsin,Milwaukee,Expedient Franklin,Expedient Data Centers4777 Ironwood Dr53132 Franklin,/usa/wisconsin/milwaukee/expedient-franklin/
Wisconsin,Milwaukee,TSR Solutions,TSR Solutions324 E. Wisconsin53202 Milwaukee,/usa/wisconsin/milwaukee/i-site-data-center/
Wisconsin,Milwaukee,ISCorp South MQN,ISCorp10235 N. Port Washington Rd53092 mequon,/usa/wisconsin/milwaukee/iscorp-south-mqn/
Wisconsin,Milwaukee,Lumen Milwaukee,Lumen3235 Intertech Dr53045 Brookfield,/usa/wisconsin/milwaukee/twtc-milwaukee/
Wisconsin,Milwaukee,Franklin Datacenter,CyberLynk Network Inc10125 S. 52nd Street53132 Franklin,/usa/wisconsin/milwaukee/franklin-datacenter/
Wisconsin,Milwaukee,Cogent Milwaukee,"Cogent Communications, Inc.324 East Wisconsin Avenue53202 Milwaukee",/usa/wisconsin/milwaukee/cogent-milwaukee/
Wisconsin,Milwaukee,Ethoplex,EthoplexN115 W19150 Edison Dr53022 Germantown,/usa/wisconsin/milwaukee/techware-milwaukee/
Wisconsin,Milwaukee,ISCorp North MQN,ISCorp10325 N. Port Washington Rd53092 Mequon,/usa/wisconsin/milwaukee/iscorp-north-mqn/
Wisconsin,Milwaukee,Netwurx Milwaukee,Netwurx324 E. Wisconsin Ave53202 Milwaukee,/usa/wisconsin/milwaukee/netwurx-milwaukee/
Wisconsin,Milwaukee,Transcendent,Transcendent1040 Cottonwood Ave53029 Hartland,/usa/wisconsin/milwaukee/hartland-wi/
Wisconsin,Milwaukee,Vaultas Milwaukee,Vaultas1101 N Market St53202 Milwaukee,/usa/wisconsin/milwaukee/vaultas-milwaukee/
Wisconsin,Milwaukee,Veolia Data Center,Veolia North America8450 W Forest Home Ave53228 Greenfield,/usa/wisconsin/milwaukee/veolia-data-center/
Wisconsin,Milwaukee,nGenX - Brookfield,nGenX13935 Bishops Drive53005 Brookfield,/usa/wisconsin/milwaukee/ngenx-milwaukee/
Wisconsin,Milwaukee,RMM Solutions - Milwaukee,RMM Solutions10400 W Innovation Drive53226 Milwaukee,/usa/wisconsin/milwaukee/tushaus-milwaukee/
Wisconsin,Madison,OneNeck Madison,OneNeck IT Solutions5515 Nobel Drive53711 Madison,/usa/wisconsin/madison/team-companies-madison-data-center/
Wisconsin,Madison,EdgeConneX Madison - EDCMAD01,EdgeConneX4916 E Broadway53716 Madison,/usa/wisconsin/madison/edgeconnex-edcmad01/
Wisconsin,Madison,Dane County Data Exchange,Dane County Data Exchange4916 E Broadway53716 Madison,/usa/wisconsin/madison/dane-county-data-exchange/
Wisconsin,Madison,Lumen Madison,Lumen612 W Main St53703 Madison,/usa/wisconsin/madison/lumen-madison/
Wisconsin,Madison,5NINES llc Data Center,5NINES llc222 West Washington53703 Madison,/usa/wisconsin/madison/5nines-data-center/
Wisconsin,Madison,US Signal Madison,"US Signal Company, LLC222 W. Washington53703 Madison",/usa/wisconsin/madison/us-signal-madison/
Wisconsin,Madison,HC Colo #1,Hoyos Consulting LLC612 W Main53703 Madison,/usa/wisconsin/madison/hc-colo-1/
Wisconsin,Wisconsin Rapids,CyberOne Data,CyberOne Data141 Market Ave54469 Port Edwards,/usa/wisconsin/wisconsin-rapids/cyberone-data1/
Wisconsin,Kenosha,ETC-KenWi,Excalibur Technology Corp3618 8th Ave.53140 Kenosha,/usa/wisconsin/kenosha/etc-lith/
Wisconsin,Kenosha,OFFSITE,OFFSITE3618 8th Avenue53140 Kenosha,/usa/wisconsin/kenosha/offsite/
Wisconsin,Appleton,Heartlands Data Center,Heartland Business System1700 Stephen St.54311 Little Chute,/usa/wisconsin/appleton/heartlands/
Wisconsin,Appleton,RMM Solutions - Appleton,RMM Solutions2201 E Enterprise Avenue54913 Appleton,/usa/wisconsin/appleton/tushaus-appleton/
Wisconsin,Green Bay,WIN - Green Bay Data Center,WIN Technology417 Pine St54301 Green Bay,/usa/wisconsin/green-bay/win-green-bay-dc/
Wisconsin,Green Bay,Netsonic,Netsonic1263 Main Street54302 Green Bay,/usa/wisconsin/green-bay/netsonic/
Wisconsin,Wausau,Wildcard One,Wildcard CorpIndianhead Drive54455 Mosinee,/usa/wisconsin/wausau/wildcard-one/
Wisconsin,Eau Claire,WIN - Eau Claire Data Center,WIN Technology800 Wisconsin Street54703 Eau Claire,/usa/wisconsin/eau-claire/win-eau-claire-data-center/
Wisconsin,Marshfield,Aventus 715,Aventus Data Centers901 Commerce Dr54449 Marshfield,/usa/wisconsin/marshfield/aventus-715/
Pennsylvania,Pittsburgh,Iron Mountain Data Centers WPA-1,Iron Mountain Data Centers1137 Branchton Road16020 Boyers,/usa/pennsylvania/pittsburgh/iron-mountain-wpa-1/
Pennsylvania,Pittsburgh,Management Science Associates,Management Science Associateswithin Just a few miles from Pittsburgh15206 Pittsburgh,/usa/pennsylvania/pittsburgh/management-science-associates/
Pennsylvania,Pittsburgh,Involta Pittsburgh,Involta161 Armstrong Drive16229 Freeport,/usa/pennsylvania/pittsburgh/involta-pittsburgh/
Pennsylvania,Pittsburgh,EdgeConneX Pittsburgh - EDCPIT01,EdgeConneX282 Corliss St15220 Pittsburgh,/usa/pennsylvania/pittsburgh/edcpit01/
Pennsylvania,Pittsburgh,H5 Data Centers Pittsburgh,H5 Data Centers2202 Liberty Ave15222 Pittsburgh,/usa/pennsylvania/pittsburgh/h5-pittsburgh/
Pennsylvania,Pittsburgh,DataBank PIT2 - Summit Park,DataBank35 Summit Park Dr15275 Pittsburgh,/usa/pennsylvania/pittsburgh/databank-pit2-summit-park/
Pennsylvania,Pittsburgh,DataBank PIT1 - Downtown Pittsburgh,DataBank100 South commons15212 Pittsburgh,/usa/pennsylvania/pittsburgh/databank-pittsburgh/
Pennsylvania,Pittsburgh,Expedient Pittsburgh ACM,Expedient Data Centers1 Allegheny Center Mall15212 Pittsburgh,/usa/pennsylvania/pittsburgh/expedient-pittsburgh-acm/
Pennsylvania,Pittsburgh,Expedient Pittsburgh North Shore,Expedient Data Centers100 S Commons15212 Pittsburgh,/usa/pennsylvania/pittsburgh/expedient-pittsburgh-north-shore/
Pennsylvania,Pittsburgh,Lumen Pittsburgh 2,Lumen200 Technology Dr15219 Pittsburgh,/usa/pennsylvania/pittsburgh/lumen-pittsburgh-2/
